timestamp_utc,timestamp_peru,timestamp_nl,datum_ticket,dagen_vooruit,ruta,aforo,verkocht,beschikbaar,turnos_entregados,turnos_disponibles
2026-09-22T11:24:26.758Z,2026-09-22 06:24:26,2026-09-22 13:24:26,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,367,233,526,474
2026-09-22T11:35:15.447Z,2026-09-22 06:35:15,2026-09-22 13:35:15,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,571,429
2026-09-22T11:35:15.447Z,2026-09-22 06:35:15,2026-09-22 13:35:15,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,378,222,571,429
2026-09-22T11:48:07.906Z,2026-09-22 06:48:07,2026-09-22 13:48:07,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,573,427
2026-09-22T11:48:07.906Z,2026-09-22 06:48:07,2026-09-22 13:48:07,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,405,195,573,427
2026-09-22T12:09:08.361Z,2026-09-22 07:09:08,2026-09-22 14:09:08,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,609,391
2026-09-22T12:09:08.361Z,2026-09-22 07:09:08,2026-09-22 14:09:08,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,430,170,609,391
2026-09-22T12:36:25.082Z,2026-09-22 07:36:25,2026-09-22 14:36:25,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,675,325
2026-09-22T12:36:25.082Z,2026-09-22 07:36:25,2026-09-22 14:36:25,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,478,122,675,325
2026-09-22T12:55:08.741Z,2026-09-22 07:55:08,2026-09-22 14:55:08,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,739,261
2026-09-22T12:55:08.741Z,2026-09-22 07:55:08,2026-09-22 14:55:08,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,540,60,739,261
2026-09-22T13:06:57.970Z,2026-09-22 08:06:57,2026-09-22 15:06:57,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,0,50,773,227
2026-09-22T13:06:57.970Z,2026-09-22 08:06:57,2026-09-22 15:06:57,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,562,38,773,227
2026-09-22T13:27:22.921Z,2026-09-22 08:27:22,2026-09-22 15:27:22,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,3,47,860,140
2026-09-22T13:27:22.921Z,2026-09-22 08:27:22,2026-09-22 15:27:22,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,596,4,860,140
2026-09-22T13:38:26.702Z,2026-09-22 08:38:26,2026-09-22 15:38:26,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,3,47,897,103
2026-09-22T13:38:26.702Z,2026-09-22 08:38:26,2026-09-22 15:38:26,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,897,103
2026-09-22T13:49:07.357Z,2026-09-22 08:49:07,2026-09-22 15:49:07,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,5,45,935,65
2026-09-22T13:49:07.357Z,2026-09-22 08:49:07,2026-09-22 15:49:07,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,935,65
2026-09-22T14:08:00.239Z,2026-09-22 09:08:00,2026-09-22 16:08:00,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,9,41,968,32
2026-09-22T14:08:00.239Z,2026-09-22 09:08:00,2026-09-22 16:08:00,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,968,32
2026-09-22T14:27:34.081Z,2026-09-22 09:27:34,2026-09-22 16:27:34,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,11,39,983,17
2026-09-22T14:27:34.081Z,2026-09-22 09:27:34,2026-09-22 16:27:34,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,983,17
2026-09-22T14:40:46.456Z,2026-09-22 09:40:46,2026-09-22 16:40:46,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,11,39,992,8
2026-09-22T14:40:46.456Z,2026-09-22 09:40:46,2026-09-22 16:40:46,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,992,8
2026-09-22T14:50:56.107Z,2026-09-22 09:50:56,2026-09-22 16:50:56,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,13,37,996,4
2026-09-22T14:50:56.107Z,2026-09-22 09:50:56,2026-09-22 16:50:56,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,996,4
2026-09-22T15:06:54.334Z,2026-09-22 10:06:54,2026-09-22 17:06:54,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,14,36,999,1
2026-09-22T15:06:54.334Z,2026-09-22 10:06:54,2026-09-22 17:06:54,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,999,1
2026-09-22T15:25:44.721Z,2026-09-22 10:25:44,2026-09-22 17:25:44,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,16,34,1000,0
2026-09-22T15:25:44.721Z,2026-09-22 10:25:44,2026-09-22 17:25:44,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T15:35:57.535Z,2026-09-22 10:35:57,2026-09-22 17:35:57,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,19,31,1000,0
2026-09-22T15:35:57.535Z,2026-09-22 10:35:57,2026-09-22 17:35:57,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T15:48:19.250Z,2026-09-22 10:48:19,2026-09-22 17:48:19,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,24,26,1000,0
2026-09-22T15:48:19.250Z,2026-09-22 10:48:19,2026-09-22 17:48:19,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T16:28:24.596Z,2026-09-22 11:28:24,2026-09-22 18:28:24,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,48,2,1000,0
2026-09-22T16:28:24.596Z,2026-09-22 11:28:24,2026-09-22 18:28:24,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T16:40:53.159Z,2026-09-22 11:40:53,2026-09-22 18:40:53,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T16:40:53.159Z,2026-09-22 11:40:53,2026-09-22 18:40:53,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T16:40:53.159Z,2026-09-22 11:40:53,2026-09-22 18:40:53,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,1,999
2026-09-22T16:40:53.159Z,2026-09-22 11:40:53,2026-09-22 18:40:53,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,0,600,1,999
2026-09-22T16:49:25.245Z,2026-09-22 11:49:25,2026-09-22 18:49:25,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T16:49:25.245Z,2026-09-22 11:49:25,2026-09-22 18:49:25,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T16:49:25.245Z,2026-09-22 11:49:25,2026-09-22 18:49:25,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,14,986
2026-09-22T16:49:25.245Z,2026-09-22 11:49:25,2026-09-22 18:49:25,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,0,600,14,986
2026-09-22T17:24:11.058Z,2026-09-22 12:24:11,2026-09-22 19:24:11,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T17:24:11.058Z,2026-09-22 12:24:11,2026-09-22 19:24:11,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T17:24:11.058Z,2026-09-22 12:24:11,2026-09-22 19:24:11,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,101,899
2026-09-22T17:24:11.058Z,2026-09-22 12:24:11,2026-09-22 19:24:11,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,61,539,101,899
2026-09-22T17:34:22.593Z,2026-09-22 12:34:22,2026-09-22 19:34:22,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T17:34:22.593Z,2026-09-22 12:34:22,2026-09-22 19:34:22,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T17:34:22.593Z,2026-09-22 12:34:22,2026-09-22 19:34:22,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,140,860
2026-09-22T17:34:22.593Z,2026-09-22 12:34:22,2026-09-22 19:34:22,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,81,519,140,860
2026-09-22T17:48:25.077Z,2026-09-22 12:48:25,2026-09-22 19:48:25,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T17:48:25.077Z,2026-09-22 12:48:25,2026-09-22 19:48:25,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T17:48:25.077Z,2026-09-22 12:48:25,2026-09-22 19:48:25,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,160,840
2026-09-22T17:48:25.077Z,2026-09-22 12:48:25,2026-09-22 19:48:25,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,129,471,160,840
2026-09-22T18:08:22.292Z,2026-09-22 13:08:22,2026-09-22 20:08:22,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T18:08:22.292Z,2026-09-22 13:08:22,2026-09-22 20:08:22,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T18:08:22.292Z,2026-09-22 13:08:22,2026-09-22 20:08:22,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,175,825
2026-09-22T18:08:22.292Z,2026-09-22 13:08:22,2026-09-22 20:08:22,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,146,454,175,825
2026-09-22T18:30:33.738Z,2026-09-22 13:30:33,2026-09-22 20:30:33,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T18:30:33.738Z,2026-09-22 13:30:33,2026-09-22 20:30:33,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T18:30:33.738Z,2026-09-22 13:30:33,2026-09-22 20:30:33,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,184,816
2026-09-22T18:30:33.738Z,2026-09-22 13:30:33,2026-09-22 20:30:33,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,153,447,184,816
2026-09-22T18:46:23.473Z,2026-09-22 13:46:23,2026-09-22 20:46:23,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T18:46:23.473Z,2026-09-22 13:46:23,2026-09-22 20:46:23,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T18:46:23.473Z,2026-09-22 13:46:23,2026-09-22 20:46:23,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,199,801
2026-09-22T18:46:23.473Z,2026-09-22 13:46:23,2026-09-22 20:46:23,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,162,438,199,801
2026-09-22T18:50:21.294Z,2026-09-22 13:50:21,2026-09-22 20:50:21,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T18:50:21.294Z,2026-09-22 13:50:21,2026-09-22 20:50:21,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T18:50:21.294Z,2026-09-22 13:50:21,2026-09-22 20:50:21,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,201,799
2026-09-22T18:50:21.294Z,2026-09-22 13:50:21,2026-09-22 20:50:21,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,162,438,201,799
2026-09-22T18:53:23.621Z,2026-09-22 13:53:23,2026-09-22 20:53:23,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T18:53:23.621Z,2026-09-22 13:53:23,2026-09-22 20:53:23,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T18:53:23.621Z,2026-09-22 13:53:23,2026-09-22 20:53:23,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,203,797
2026-09-22T18:53:23.621Z,2026-09-22 13:53:23,2026-09-22 20:53:23,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,162,438,203,797
2026-09-22T18:59:47.520Z,2026-09-22 13:59:47,2026-09-22 20:59:47,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T18:59:47.520Z,2026-09-22 13:59:47,2026-09-22 20:59:47,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T18:59:47.520Z,2026-09-22 13:59:47,2026-09-22 20:59:47,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,207,793
2026-09-22T18:59:47.520Z,2026-09-22 13:59:47,2026-09-22 20:59:47,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,162,438,207,793
2026-09-22T19:06:00.031Z,2026-09-22 14:06:00,2026-09-22 21:06:00,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:06:00.031Z,2026-09-22 14:06:00,2026-09-22 21:06:00,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:06:00.031Z,2026-09-22 14:06:00,2026-09-22 21:06:00,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,208,792
2026-09-22T19:06:00.031Z,2026-09-22 14:06:00,2026-09-22 21:06:00,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,170,430,208,792
2026-09-22T19:17:34.164Z,2026-09-22 14:17:34,2026-09-22 21:17:34,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:17:34.164Z,2026-09-22 14:17:34,2026-09-22 21:17:34,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:17:34.164Z,2026-09-22 14:17:34,2026-09-22 21:17:34,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,214,786
2026-09-22T19:17:34.164Z,2026-09-22 14:17:34,2026-09-22 21:17:34,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,173,427,214,786
2026-09-22T19:22:30.738Z,2026-09-22 14:22:30,2026-09-22 21:22:30,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:22:30.738Z,2026-09-22 14:22:30,2026-09-22 21:22:30,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:22:30.738Z,2026-09-22 14:22:30,2026-09-22 21:22:30,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,214,786
2026-09-22T19:22:30.738Z,2026-09-22 14:22:30,2026-09-22 21:22:30,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,173,427,214,786
2026-09-22T19:27:03.586Z,2026-09-22 14:27:03,2026-09-22 21:27:03,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:27:03.586Z,2026-09-22 14:27:03,2026-09-22 21:27:03,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:27:03.586Z,2026-09-22 14:27:03,2026-09-22 21:27:03,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,214,786
2026-09-22T19:27:03.586Z,2026-09-22 14:27:03,2026-09-22 21:27:03,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,173,427,214,786
2026-09-22T19:33:38.535Z,2026-09-22 14:33:38,2026-09-22 21:33:38,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:33:38.535Z,2026-09-22 14:33:38,2026-09-22 21:33:38,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:33:38.535Z,2026-09-22 14:33:38,2026-09-22 21:33:38,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,214,786
2026-09-22T19:33:38.535Z,2026-09-22 14:33:38,2026-09-22 21:33:38,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,173,427,214,786
2026-09-22T19:44:07.081Z,2026-09-22 14:44:07,2026-09-22 21:44:07,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:44:07.081Z,2026-09-22 14:44:07,2026-09-22 21:44:07,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:44:07.081Z,2026-09-22 14:44:07,2026-09-22 21:44:07,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,222,778
2026-09-22T19:44:07.081Z,2026-09-22 14:44:07,2026-09-22 21:44:07,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,174,426,222,778
2026-09-22T19:48:34.470Z,2026-09-22 14:48:34,2026-09-22 21:48:34,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:48:34.470Z,2026-09-22 14:48:34,2026-09-22 21:48:34,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:48:34.470Z,2026-09-22 14:48:34,2026-09-22 21:48:34,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,231,769
2026-09-22T19:48:34.470Z,2026-09-22 14:48:34,2026-09-22 21:48:34,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,181,419,231,769
2026-09-22T19:55:33.408Z,2026-09-22 14:55:33,2026-09-22 21:55:33,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T19:55:33.408Z,2026-09-22 14:55:33,2026-09-22 21:55:33,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T19:55:33.408Z,2026-09-22 14:55:33,2026-09-22 21:55:33,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,0,50,255,745
2026-09-22T19:55:33.408Z,2026-09-22 14:55:33,2026-09-22 21:55:33,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,193,407,255,745
2026-09-22T20:02:26.124Z,2026-09-22 15:02:26,2026-09-22 22:02:26,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:02:26.124Z,2026-09-22 15:02:26,2026-09-22 22:02:26,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:02:26.124Z,2026-09-22 15:02:26,2026-09-22 22:02:26,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,264,736
2026-09-22T20:02:26.124Z,2026-09-22 15:02:26,2026-09-22 22:02:26,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,209,391,264,736
2026-09-22T20:06:26.989Z,2026-09-22 15:06:26,2026-09-22 22:06:26,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:06:26.989Z,2026-09-22 15:06:26,2026-09-22 22:06:26,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:06:26.989Z,2026-09-22 15:06:26,2026-09-22 22:06:26,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,270,730
2026-09-22T20:06:26.989Z,2026-09-22 15:06:26,2026-09-22 22:06:26,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,216,384,270,730
2026-09-22T20:20:27.211Z,2026-09-22 15:20:27,2026-09-22 22:20:27,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:20:27.211Z,2026-09-22 15:20:27,2026-09-22 22:20:27,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:20:27.211Z,2026-09-22 15:20:27,2026-09-22 22:20:27,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,291,709
2026-09-22T20:20:27.211Z,2026-09-22 15:20:27,2026-09-22 22:20:27,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,219,381,291,709
2026-09-22T20:24:53.609Z,2026-09-22 15:24:53,2026-09-22 22:24:53,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:24:53.609Z,2026-09-22 15:24:53,2026-09-22 22:24:53,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:24:53.609Z,2026-09-22 15:24:53,2026-09-22 22:24:53,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,291,709
2026-09-22T20:24:53.609Z,2026-09-22 15:24:53,2026-09-22 22:24:53,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,221,379,291,709
2026-09-22T20:31:33.611Z,2026-09-22 15:31:33,2026-09-22 22:31:33,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:31:33.611Z,2026-09-22 15:31:33,2026-09-22 22:31:33,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:31:33.611Z,2026-09-22 15:31:33,2026-09-22 22:31:33,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,292,708
2026-09-22T20:31:33.611Z,2026-09-22 15:31:33,2026-09-22 22:31:33,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,243,357,292,708
2026-09-22T20:36:00.256Z,2026-09-22 15:36:00,2026-09-22 22:36:00,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:36:00.256Z,2026-09-22 15:36:00,2026-09-22 22:36:00,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:36:00.256Z,2026-09-22 15:36:00,2026-09-22 22:36:00,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,298,702
2026-09-22T20:36:00.256Z,2026-09-22 15:36:00,2026-09-22 22:36:00,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,243,357,298,702
2026-09-22T20:41:25.986Z,2026-09-22 15:41:25,2026-09-22 22:41:25,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:41:25.986Z,2026-09-22 15:41:25,2026-09-22 22:41:25,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:41:25.986Z,2026-09-22 15:41:25,2026-09-22 22:41:25,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,304,696
2026-09-22T20:41:25.986Z,2026-09-22 15:41:25,2026-09-22 22:41:25,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,245,355,304,696
2026-09-22T20:47:52.512Z,2026-09-22 15:47:52,2026-09-22 22:47:52,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:47:52.512Z,2026-09-22 15:47:52,2026-09-22 22:47:52,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:47:52.512Z,2026-09-22 15:47:52,2026-09-22 22:47:52,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,312,688
2026-09-22T20:47:52.512Z,2026-09-22 15:47:52,2026-09-22 22:47:52,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,257,343,312,688
2026-09-22T20:54:39.109Z,2026-09-22 15:54:39,2026-09-22 22:54:39,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T20:54:39.109Z,2026-09-22 15:54:39,2026-09-22 22:54:39,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T20:54:39.109Z,2026-09-22 15:54:39,2026-09-22 22:54:39,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,321,679
2026-09-22T20:54:39.109Z,2026-09-22 15:54:39,2026-09-22 22:54:39,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,259,341,321,679
2026-09-22T21:00:38.762Z,2026-09-22 16:00:38,2026-09-22 23:00:38,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T21:00:38.762Z,2026-09-22 16:00:38,2026-09-22 23:00:38,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T21:00:38.762Z,2026-09-22 16:00:38,2026-09-22 23:00:38,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,335,665
2026-09-22T21:00:38.762Z,2026-09-22 16:00:38,2026-09-22 23:00:38,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,265,335,335,665
2026-09-22T21:06:00.936Z,2026-09-22 16:06:00,2026-09-22 23:06:00,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T21:06:00.936Z,2026-09-22 16:06:00,2026-09-22 23:06:00,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T21:06:00.936Z,2026-09-22 16:06:00,2026-09-22 23:06:00,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,340,660
2026-09-22T21:06:00.936Z,2026-09-22 16:06:00,2026-09-22 23:06:00,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,274,326,340,660
2026-09-22T21:22:49.712Z,2026-09-22 16:22:49,2026-09-22 23:22:49,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T21:22:49.712Z,2026-09-22 16:22:49,2026-09-22 23:22:49,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T21:22:49.712Z,2026-09-22 16:22:49,2026-09-22 23:22:49,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,353,647
2026-09-22T21:22:49.712Z,2026-09-22 16:22:49,2026-09-22 23:22:49,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,287,313,353,647
2026-09-22T21:33:54.783Z,2026-09-22 16:33:54,2026-09-22 23:33:54,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T21:33:54.783Z,2026-09-22 16:33:54,2026-09-22 23:33:54,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
2026-09-22T21:33:54.783Z,2026-09-22 16:33:54,2026-09-22 23:33:54,2026-09-24,2,"Ruta 1-A: Montaña Machupicchu",50,2,48,368,632
2026-09-22T21:33:54.783Z,2026-09-22 16:33:54,2026-09-22 23:33:54,2026-09-24,2,"Ruta 2-A: Clásico Diseñada",600,298,302,368,632
2026-09-22T21:48:33.607Z,2026-09-22 16:48:33,2026-09-22 23:48:33,2026-09-23,1,"Ruta 1-A: Montaña Machupicchu",50,50,0,1000,0
2026-09-22T21:48:33.607Z,2026-09-22 16:48:33,2026-09-22 23:48:33,2026-09-23,1,"Ruta 2-A: Clásico Diseñada",600,600,0,1000,0
